rainfall_mm_hr,slope_degrees,soil_moisture_proxy_pct,historical_landslide_frequency,ground_movement_proxy_pct,risk_score
101.046,35.711,98.12,3.248,77.2,44.327
34.248,44.516,61.39,3.422,76.4,35.553
43.561,28.124,73.29,2.436,59.3,36.186
32.538,16.508,68.61,2.502,45.2,28.227
26.516,12.668,38.94,1.943,30.6,20.857
146.863,9.1,36.38,3.575,30.0,31.774
14.005,3.578,20.4,0.898,12.3,10.152
171.705,11.919,37.14,3.359,32.8,32.281
86.641,54.303,76.27,4.693,84.6,47.674
51.975,54.332,52.2,3.991,75.6,44.309
93.503,7.913,34.95,2.108,24.5,29.832
113.001,37.38,36.52,4.939,64.8,39.677
190.7,48.031,50.81,4.964,77.7,43.715
186.941,3.444,77.59,2.45,33.2,33.851
155.631,10.755,83.23,2.275,42.6,35.966
61.565,56.976,29.55,5.141,71.7,43.609
161.899,48.152,96.83,5.832,93.6,96.627
148.02,24.038,5.11,2.965,35.7,31.128
174.624,2.639,32.48,2.24,18.3,28.488
77.969,21.03,40.37,2.949,42.8,34.301
119.645,57.558,20.24,4.504,67.3,42.061
162.71,41.091,88.81,4.666,84.0,94.271
74.736,52.998,56.54,5.496,80.7,46.032
162.295,3.658,99.95,1.585,38.0,35.467
131.737,9.868,57.58,1.929,33.1,32.585
4.503,28.263,23.88,2.979,46.0,14.157
50.87,37.037,68.48,2.919,69.0,41.031
55.553,24.197,24.77,2.759,41.2,33.115
184.295,50.243,64.04,5.484,82.9,94.409
184.701,30.21,67.1,3.982,63.7,90.716
13.661,19.681,16.26,2.31,32.5,14.692
126.425,56.556,47.17,5.805,78.7,46.136
1.596,19.956,48.49,3.347,45.1,14.061
179.295,18.34,56.04,4.392,48.2,36.896
1.246,0.027,18.07,1.616,9.5,4.208
112.354,3.658,86.73,1.651,34.2,34.081
86.093,55.777,95.31,4.821,90.6,50.238
21.549,57.377,66.63,5.07,82.7,35.188
6.965,37.711,64.99,2.95,68.8,21.898
167.549,40.838,14.97,4.944,62.2,38.104
95.329,44.085,6.58,3.971,60.9,36.922
73.691,39.982,56.44,4.361,72.3,41.868
183.722,12.447,27.79,3.854,31.8,31.884
8.774,6.596,96.62,1.412,39.8,17.456
168.601,27.061,54.79,4.312,57.3,38.675
131.237,49.527,95.08,4.542,89.9,95.859
17.564,41.181,77.56,3.554,77.9,29.362
31.219,16.974,55.89,2.067,40.8,25.906
70.997,52.319,15.5,3.949,64.5,39.767
14.097,0.441,28.24,1.072,11.6,10.515
78.419,27.647,88.06,4.108,67.4,42.259
127.218,18.656,98.79,3.992,60.3,41.259
95.97,50.02,24.38,5.256,70.5,41.565
33.755,3.922,57.68,1.89,26.4,24.045
85.133,5.211,87.37,1.231,35.1,34.074
33.218,9.093,37.1,1.625,25.3,22.457
34.681,23.271,6.39,4.031,37.9,25.452
155.761,51.856,11.67,4.503,64.8,39.811
139.395,52.287,59.02,5.909,82.5,46.568
127.645,24.849,83.56,4.159,63.1,41.175
161.35,19.561,72.36,2.941,50.8,37.475
53.333,21.883,3.82,3.945,35.3,31.503
188.546,15.585,88.1,3.301,52.0,38.667
159.12,55.658,78.71,4.986,86.1,95.899
150.944,6.623,43.27,1.754,24.7,30.086
33.783,9.031,28.77,2.552,25.0,22.731
131.541,38.295,45.66,4.7,68.0,40.645
14.907,19.421,51.78,2.376,43.1,19.156
113.628,32.376,49.64,3.314,59.2,38.297
136.14,44.292,8.0,4.368,62.5,37.535
1.436,0.858,72.71,0.551,24.1,9.395
74.367,39.708,0.11,4.898,56.4,36.163
158.736,38.682,54.02,4.788,71.2,41.744
82.261,24.813,97.71,3.033,64.5,41.562
105.456,7.947,95.75,2.993,45.0,37.44
119.201,38.756,12.72,3.626,55.9,36.02
38.99,42.379,27.64,3.589,64.4,33.609
116.872,13.125,80.04,2.116,43.9,35.994
108.981,48.428,35.3,5.365,74.0,42.514
64.203,45.088,51.65,4.963,77.9,43.132
166.191,6.274,3.7,2.675,14.8,26.603
20.738,8.33,75.65,1.307,35.2,20.703
145.782,12.767,38.45,2.699,32.5,31.939
132.393,35.158,39.12,4.084,61.0,38.572
74.084,32.757,65.89,3.456,64.8,40.319
187.143,50.25,47.81,5.924,79.2,44.884
69.855,53.077,54.08,4.604,77.7,44.86
166.019,56.232,62.39,4.764,80.6,94.694
26.739,30.895,48.68,3.25,57.1,27.552
9.51,22.474,38.85,2.069,41.8,15.742
191.538,51.769,29.61,6.201,74.4,43.516
100.832,56.425,84.95,6.064,90.6,50.529
60.149,19.745,83.77,2.282,52.8,38.093
96.857,51.976,96.12,5.297,92.1,49.947
1.211,6.97,67.73,2.132,33.4,11.779
65.095,29.359,63.29,4.41,62.6,40.238
138.537,54.269,68.45,4.6,82.0,94.725
91.08,41.232,46.81,4.744,71.7,41.49
32.803,35.172,39.49,3.293,59.2,30.233
44.829,7.313,11.99,2.311,17.5,25.103
16.53,48.286,7.57,4.548,63.6,23.861
140.343,54.207,70.18,4.531,82.4,94.791
13.349,3.949,72.91,1.428,29.8,16.271
8.356,12.65,7.73,3.018,23.9,10.538
121.802,56.32,35.18,5.791,75.0,44.748
80.179,54.778,2.48,5.332,64.1,40.325
39.212,34.33,55.01,4.525,66.0,35.838
3.735,29.927,71.43,3.621,63.7,20.093
7.376,9.534,95.09,1.569,43.0,17.508
130.675,38.307,69.26,3.483,72.0,91.72
181.888,13.482,14.83,3.447,28.0,30.276
136.823,22.254,95.92,3.461,62.2,41.22
103.635,45.37,63.13,5.292,82.2,44.799
63.85,51.782,4.94,4.957,63.9,39.522
24.545,26.389,25.12,2.59,43.3,22.282
86.166,30.04,26.4,4.358,52.2,36.282
72.946,2.87,67.47,2.741,30.3,32.906
147.66,48.552,60.85,4.208,78.8,93.102
145.863,1.137,60.65,1.795,23.9,30.783
51.41,0.255,68.12,1.477,24.4,31.075
106.972,29.37,63.93,3.878,61.5,39.762
132.497,14.548,91.83,2.975,51.2,38.503
181.045,57.587,45.17,5.747,77.9,46.092
43.304,21.489,24.13,3.479,39.8,30.221
80.959,58.931,4.81,4.336,62.3,40.506
117.865,17.592,74.94,3.456,50.7,37.839
160.895,19.228,2.21,2.49,28.3,29.217
153.076,16.532,46.35,2.868,39.4,33.845
153.616,18.64,17.76,4.365,37.0,32.727
43.772,30.057,62.38,2.664,58.8,35.757
156.199,1.0,33.72,3.189,19.2,29.227
39.792,31.404,20.24,3.486,49.7,30.526
102.371,29.713,50.72,4.543,59.6,39.073
48.356,49.819,55.35,3.862,76.3,42.765
168.978,31.937,51.3,4.454,62.0,39.555
169.695,2.118,51.59,2.607,24.3,30.849
5.504,33.752,27.03,3.008,53.1,16.232
96.74,50.081,49.94,4.01,75.0,43.106
185.88,13.395,99.79,2.332,50.7,38.452
164.594,8.299,13.36,3.028,20.8,28.494
147.319,38.205,87.9,5.372,82.3,94.25
26.24,22.767,40.72,3.671,46.7,25.028
192.527,59.011,12.95,6.318,69.7,43.463
129.831,6.178,44.31,2.769,27.1,31.145
126.405,22.031,53.47,3.42,49.1,36.457
36.264,31.313,54.51,2.998,58.6,32.22
36.406,39.384,14.37,3.378,56.5,30.108
55.91,12.388,55.13,2.505,36.6,33.487
26.363,25.774,30.08,3.147,45.5,24.06
173.213,21.876,25.5,3.693,41.2,33.627
89.895,44.706,26.77,3.949,67.6,39.262
38.359,3.198,53.41,1.333,22.9,24.861
129.771,11.536,8.37,2.102,20.6,27.732
77.702,58.77,71.87,4.655,83.2,48.174
160.204,34.825,27.25,4.499,58.1,37.618
170.687,17.521,83.61,4.188,55.0,39.531
136.303,54.096,62.47,5.53,82.6,94.891
60.352,56.027,13.01,4.308,64.7,40.713
43.898,41.18,91.19,4.453,84.2,43.375
90.862,57.185,25.04,5.001,70.0,43.017
93.264,31.513,7.93,3.847,47.0,34.061
167.249,9.755,40.85,3.467,31.8,32.304
21.799,23.66,69.66,2.931,54.5,25.699
39.182,3.475,61.29,2.49,28.5,27.346
21.708,31.597,42.62,2.55,54.3,24.11
34.941,54.15,40.2,5.572,76.0,37.952
161.156,4.193,43.15,1.897,22.3,29.664
48.488,40.682,43.05,3.059,65.8,38.548
57.593,17.588,62.2,3.227,46.3,36.2
148.108,30.016,50.95,4.452,59.8,39.074
195.174,8.477,82.83,2.743,41.1,35.883
53.34,26.745,58.78,3.456,56.0,38.159
142.984,21.642,24.32,4.081,41.5,33.843
186.572,39.25,55.33,4.635,71.8,41.861
163.399,0.345,45.57,3.097,21.8,30.286
80.403,35.56,71.6,4.152,71.4,42.307
186.508,51.967,57.68,6.129,82.6,46.575
0.922,9.378,33.64,1.246,23.6,7.54
84.028,38.883,95.47,4.789,83.8,46.351
0.086,8.574,25.86,2.795,24.3,7.73
152.269,25.591,96.91,2.767,64.4,41.378
99.87,39.727,19.57,3.294,58.2,36.654
190.104,31.893,15.74,4.942,52.5,36.137
103.902,45.793,79.64,4.799,85.9,46.204
90.265,15.795,59.64,3.452,44.1,35.74
41.575,53.283,5.55,5.564,65.6,36.852
75.597,3.857,99.63,1.461,37.8,35.35
47.755,28.453,92.47,2.339,65.2,40.117
49.14,59.958,72.89,4.715,83.7,48.242
123.547,30.418,76.05,4.089,66.8,91.443
131.617,37.521,34.08,3.524,60.7,37.982
137.038,17.561,7.49,3.335,30.1,30.288
184.208,12.775,47.62,3.91,38.3,34.198
124.648,6.405,63.53,2.115,31.5,32.637
133.25,27.529,51.34,3.152,53.9,37.207
46.356,38.028,36.44,4.581,64.6,37.844
29.728,11.765,93.45,2.771,48.0,28.914
35.798,1.576,83.57,1.347,30.2,26.694
62.785,37.527,84.45,4.817,79.1,44.857
163.84,15.166,83.78,3.855,51.6,38.667
10.932,42.321,33.32,3.497,65.8,21.78
175.53,59.225,35.3,6.184,76.0,45.833
33.732,46.03,71.57,5.028,84.0,38.448
199.862,24.016,63.24,3.477,54.3,38.046
14.391,34.34,40.89,2.888,57.6,21.678
77.514,35.145,49.93,4.599,65.5,40.289
59.084,44.659,86.06,4.472,86.6,46.313
151.37,27.786,84.03,3.888,65.8,41.62
61.02,54.149,31.63,4.515,70.8,42.544
30.331,3.414,27.94,1.908,16.9,19.169
24.487,26.31,81.74,2.73,60.6,28.61
50.713,52.402,10.57,4.726,65.0,40.045
162.648,45.746,76.63,5.295,86.2,94.51
106.114,55.565,6.15,5.585,65.8,41.17
86.145,57.223,6.5,5.241,65.1,41.233
107.355,21.887,20.02,4.022,40.4,33.366
76.321,44.228,69.19,4.262,80.6,44.142
46.514,40.72,51.22,3.264,68.8,38.798
29.831,20.586,36.99,2.189,39.4,24.17
138.444,37.477,26.53,5.025,62.2,38.689
51.497,57.39,26.59,4.907,70.2,43.137
134.656,47.534,29.17,5.574,72.7,41.85
100.345,20.593,27.4,3.56,40.0,33.405
95.521,14.344,83.46,3.403,49.5,37.977
138.019,28.258,58.75,4.642,60.6,39.725
174.35,40.017,82.06,5.22,82.1,94.006
92.348,30.45,86.69,3.686,69.1,42.315
95.337,45.06,77.87,4.743,85.2,45.783
52.336,52.986,83.96,3.899,84.9,47.399
99.415,48.79,46.32,4.025,74.0,42.427
59.906,14.635,8.33,2.814,25.8,29.172
16.782,17.954,99.37,2.614,56.3,25.125
53.977,5.103,26.51,1.479,17.3,27.611
89.536,12.728,86.74,3.213,48.2,37.772
106.318,1.162,17.47,1.808,11.1,26.052
160.055,8.26,71.71,3.336,39.0,35.221
135.767,19.067,61.82,2.422,45.8,35.667
37.028,27.544,11.23,2.742,40.8,26.667
58.077,48.042,55.54,5.168,79.6,44.448
0.13,11.159,77.09,1.68,39.7,12.827
71.812,51.517,16.74,5.832,69.6,41.662
122.212,30.133,79.55,3.832,66.9,91.478
86.398,45.605,98.6,4.43,90.7,47.866
36.948,25.773,54.26,3.396,53.4,31.634
103.036,51.28,16.58,4.617,66.5,40.337
24.833,43.603,72.89,3.725,79.6,32.778
20.382,54.763,71.51,4.449,82.6,33.972
14.538,29.264,84.31,3.699,67.1,26.192
45.668,18.053,71.55,2.866,48.7,35.057
105.034,18.117,83.4,2.402,51.2,37.803
12.139,46.753,2.63,4.373,61.7,20.855
188.518,19.217,48.71,4.415,47.0,36.315
47.338,34.716,75.73,3.896,71.0,41.133
94.679,15.84,99.51,3.358,55.8,40.039
51.069,45.043,26.06,4.854,70.0,40.195
178.803,0.086,78.7,2.257,29.3,33.004
187.636,5.271,18.79,3.281,19.7,28.658
152.979,33.277,76.02,4.623,71.3,92.208
21.249,17.18,69.15,2.23,45.4,23.193
49.72,1.754,94.67,2.428,36.4,35.196
122.36,54.922,22.57,4.329,67.6,41.533
179.351,59.816,39.76,5.287,75.1,45.534
179.955,2.757,88.91,3.189,37.7,35.701
87.251,58.523,61.7,5.643,82.6,48.018
15.221,27.552,13.33,2.937,42.0,17.506
61.313,12.488,79.35,3.156,45.6,36.845
85.019,12.279,35.74,2.562,30.8,31.387
185.581,50.663,83.64,4.871,87.3,95.44
59.259,20.176,10.96,2.048,30.8,29.941
37.598,0.655,14.5,2.154,10.5,20.509
30.443,33.31,66.52,4.377,67.9,32.86
154.35,44.951,84.61,4.349,86.2,94.332
5.473,20.21,60.22,3.228,48.6,16.993
106.569,48.237,32.73,5.046,72.4,41.858
3.458,51.198,42.86,4.704,74.6,22.82
143.779,4.088,62.86,2.953,30.8,32.897
152.077,58.933,58.06,6.369,83.3,48.46
136.149,1.631,27.59,2.82,17.1,28.317
123.05,43.61,46.95,3.604,71.6,40.875
108.496,0.16,53.29,2.04,21.3,30.002
45.653,26.894,93.6,3.883,67.7,40.551
32.07,33.536,47.57,3.847,61.2,30.996
33.433,33.531,70.14,2.778,65.2,32.975
95.975,25.517,32.04,3.016,45.5,34.482
51.275,59.449,34.69,4.871,72.6,44.463
20.974,34.663,12.7,3.759,51.7,22.446
86.528,1.247,58.88,2.867,26.2,31.719
97.836,14.633,30.76,2.8,32.5,31.624
61.838,1.004,2.72,2.265,7.6,24.865
88.405,22.379,55.57,3.618,50.6,36.972
186.015,25.519,98.26,4.229,68.4,43.018
4.902,8.139,72.33,2.192,36.2,14.239
88.886,39.488,73.68,4.891,78.2,44.198
175.987,11.286,66.04,2.653,39.0,34.587
165.293,1.967,5.32,2.686,10.5,25.806
9.972,25.809,27.42,2.045,42.0,15.427
117.152,58.831,4.97,5.193,64.5,41.384
130.319,50.662,94.94,5.032,91.1,96.336
107.635,32.408,57.69,4.043,63.4,39.942
7.113,39.868,77.41,3.204,75.5,24.085
132.87,46.047,0.41,4.092,60.4,36.817
131.806,17.36,18.98,3.499,33.7,31.674
61.677,56.396,71.43,4.657,83.1,47.584
2.707,10.032,99.53,1.26,44.2,15.738
71.977,43.889,7.1,4.345,61.8,37.32
139.033,3.322,43.51,3.003,24.3,30.644
100.495,48.416,42.95,4.254,73.5,42.207
57.182,49.926,22.95,4.178,67.3,40.274
15.763,54.595,53.85,4.788,78.1,30.308
42.071,0.93,28.74,1.047,12.3,22.965
52.916,34.661,93.7,4.637,78.2,45.032
132.403,54.055,14.12,5.754,68.6,41.875
78.336,6.285,2.55,2.487,14.0,26.285
144.112,5.856,15.98,3.191,19.3,28.391
2.678,1.577,14.21,2.057,11.2,5.224
34.913,16.691,54.4,2.598,41.4,27.85
109.821,47.464,27.73,5.046,70.9,41.131
57.34,21.065,23.76,2.329,36.4,31.843
198.754,21.837,83.8,3.294,57.6,39.619
52.849,39.894,77.41,4.811,79.6,44.619
58.839,3.093,14.08,1.812,12.2,26.126
76.798,55.557,62.26,5.471,82.4,47.222
185.576,17.229,66.86,2.929,46.5,36.324
145.888,1.132,76.93,1.525,28.1,32.294
155.137,19.214,93.68,2.466,55.6,39.251
139.966,20.473,11.81,2.923,33.6,31.005
88.279,46.176,94.3,3.93,88.1,47.008
145.625,35.496,10.42,4.76,54.5,36.189
101.052,45.532,59.53,5.141,80.7,44.284
64.906,11.048,50.17,2.118,32.6,32.235
120.655,42.567,48.59,5.139,74.7,42.399
19.416,12.803,88.33,2.126,46.0,23.386
136.876,39.559,15.42,5.384,62.0,38.314
78.385,2.949,49.1,1.538,21.9,29.663
24.192,30.774,48.82,3.48,57.5,26.656
156.748,38.716,68.31,5.296,76.8,92.903
174.81,5.911,45.35,2.35,26.0,30.767
109.958,6.005,47.94,2.458,27.2,31.184
127.128,28.994,35.28,2.95,50.2,35.568
133.943,37.254,75.97,4.994,76.7,93.028
131.758,38.551,39.68,3.43,63.3,38.737
59.999,17.314,98.0,2.306,54.4,39.126
189.558,15.522,16.29,2.811,29.2,30.248
105.852,30.597,24.38,3.125,49.1,34.916
153.39,41.609,43.89,3.82,68.9,40.303
111.171,32.623,85.78,3.408,70.5,42.426
37.152,49.19,78.15,3.682,82.6,40.013
165.959,25.209,56.39,3.692,54.2,37.787
17.149,16.901,56.28,1.683,39.9,19.345
182.522,28.054,75.9,4.653,65.6,41.576
123.876,20.536,91.15,2.219,55.7,39.021
59.19,52.752,77.58,4.782,85.2,47.554
26.516,27.75,44.73,2.711,51.0,25.743
199.655,23.134,88.09,4.666,63.8,41.803
82.244,46.602,43.45,3.699,72.3,41.274
183.828,39.266,97.43,4.016,82.9,94.182
54.701,6.14,13.41,2.921,18.1,27.894
107.949,51.157,45.05,5.714,77.8,44.572
41.624,15.337,62.86,2.347,41.8,31.165
125.678,13.649,50.96,3.56,39.4,34.405
112.488,18.836,69.18,3.315,50.0,37.345
48.209,43.797,95.43,4.84,89.4,46.737
193.341,38.155,65.86,4.617,73.7,92.204
31.774,53.857,49.29,4.222,75.3,36.099
124.027,47.91,74.0,4.963,84.6,94.424
63.216,27.845,42.7,3.189,51.7,36.367
33.745,28.046,90.11,2.31,64.0,33.569
174.519,20.417,87.81,3.47,57.7,39.916
179.243,24.259,90.23,4.083,64.2,41.695
44.625,27.277,21.14,2.709,43.4,31.005
44.95,26.172,79.27,3.864,62.5,38.48
58.276,29.208,94.88,3.919,70.7,43.172
88.12,26.621,86.3,2.489,61.7,40.16
16.582,11.758,69.1,2.122,39.1,19.78
41.435,8.537,49.95,2.522,30.8,28.283
89.89,38.183,28.09,4.235,61.4,38.208
46.688,24.327,87.8,3.2,61.4,39.076
40.609,41.16,24.69,4.84,65.2,35.008
193.8,36.416,9.81,5.596,57.4,37.195
98.375,25.42,68.79,2.423,54.9,37.891
87.828,29.637,54.42,2.728,56.1,37.591
148.751,57.354,7.19,5.01,64.7,41.101
118.392,17.453,89.27,2.213,51.7,38.101
118.298,0.62,40.84,2.79,19.9,29.512
107.842,11.878,92.99,2.251,46.7,37.272
57.613,37.58,93.87,3.681,79.1,44.734
35.828,48.431,55.35,4.962,79.0,38.069
170.595,14.475,1.39,2.611,23.0,28.163
144.319,21.474,50.1,3.462,47.5,36.002
198.424,8.786,12.81,3.698,22.9,29.236
199.765,17.926,49.96,3.017,42.4,34.715
44.821,14.524,94.35,1.789,48.9,35.273
187.607,38.735,68.81,4.61,75.2,92.491
98.542,12.269,7.74,2.927,23.3,28.682
126.185,19.249,21.64,3.258,36.0,32.151
17.619,58.697,80.46,4.648,85.8,34.848
56.85,22.753,76.88,3.898,58.1,39.691
168.559,0.196,62.61,1.964,23.9,30.957
110.865,16.024,27.49,2.672,32.7,31.452
92.016,16.787,37.53,2.14,35.3,32.182
73.196,47.154,98.03,3.746,88.8,47.453
128.452,29.021,40.29,3.257,52.5,36.441
178.715,3.224,79.6,3.129,35.3,34.722
60.215,54.125,58.52,4.706,79.3,45.694
185.489,43.469,16.46,4.637,64.8,38.554
67.851,58.775,24.68,5.629,71.5,43.989
68.265,3.819,74.3,2.043,31.6,33.155
16.624,6.665,64.43,2.599,33.2,18.61
62.802,29.067,69.67,3.748,62.6,40.19
141.953,45.357,63.13,5.222,82.0,93.461
178.348,6.81,79.28,3.301,39.6,35.686
114.254,27.953,9.4,3.161,41.8,32.7
76.013,11.258,3.07,1.738,17.8,26.71
71.081,39.826,76.07,4.309,77.8,43.938
107.72,57.202,70.01,4.769,82.9,47.728
193.345,2.813,12.62,3.319,15.2,27.456
137.796,35.362,64.71,4.814,70.7,91.846
169.908,34.72,26.21,4.028,56.5,36.994
56.049,3.65,87.49,2.43,36.4,34.966
149.077,11.635,14.47,2.805,24.3,29.151
59.035,22.697,3.85,4.005,36.4,31.755
69.327,23.686,45.82,3.063,47.7,35.627
95.515,56.551,33.6,6.113,75.4,44.96
32.067,10.481,80.5,2.636,42.4,28.085
89.899,44.847,16.01,5.139,67.5,39.338
79.41,19.883,33.87,3.325,40.6,33.711
41.037,11.858,62.99,2.75,38.9,30.539
168.503,29.267,73.09,4.987,66.9,41.89
34.242,24.352,34.32,2.212,42.9,26.703
46.072,42.366,80.33,5.153,84.1,44.131
196.714,38.936,47.36,5.374,70.9,41.674
179.755,3.195,51.33,3.12,26.7,31.596
91.828,24.219,56.69,3.335,52.3,37.225
70.292,57.556,72.58,5.497,85.5,48.843
162.321,3.122,53.7,1.899,24.3,30.581
127.146,49.091,84.79,4.54,86.8,95.074
168.015,3.201,44.47,1.583,20.9,29.258
188.91,44.4,30.67,5.229,71.6,40.941
150.863,33.135,85.95,3.549,71.5,92.178
171.1,56.74,8.63,6.485,68.8,42.64
190.724,23.027,70.26,3.911,56.4,39.039
94.372,30.123,26.08,3.212,49.3,35.084
198.188,48.434,5.21,4.908,63.8,38.734
174.868,39.154,29.22,3.878,62.0,38.186
28.388,34.901,77.72,3.413,70.6,32.558
50.49,36.639,92.47,3.644,77.6,44.326
110.629,22.683,76.34,3.444,56.7,39.147
7.688,12.662,14.97,2.432,24.6,10.439
18.773,1.801,43.13,0.842,17.0,14.285
46.011,36.306,60.11,4.308,69.1,39.62
182.85,52.716,45.11,5.874,78.2,45.1
162.097,39.773,89.07,4.712,82.7,94.127
13.366,58.159,11.02,4.317,64.1,24.873
1.123,14.145,45.46,2.742,36.2,11.564
4.873,24.316,63.14,2.015,51.0,16.74
190.094,0.961,30.44,2.567,16.6,28.216
196.811,3.698,53.86,2.159,25.7,30.999
141.003,16.608,91.57,2.156,51.3,38.102
11.075,47.512,97.39,4.337,90.1,30.947
148.731,16.595,32.22,3.377,36.5,32.83
187.667,17.82,90.5,3.968,56.9,40.131
10.158,45.722,78.8,4.757,85.5,28.521
136.045,7.389,50.9,1.735,27.8,31.082
54.261,30.461,60.29,3.822,61.5,39.554
160.254,27.53,11.82,4.171,44.6,33.911
157.06,41.384,39.33,4.836,69.9,40.797
73.976,27.029,51.27,3.715,54.7,37.665
19.995,53.248,72.24,4.085,81.9,33.16
78.221,56.294,41.89,5.968,77.5,45.663
143.853,23.843,2.07,3.222,35.2,31.015
198.694,26.038,3.98,4.285,40.8,32.824
141.814,45.054,89.43,5.718,91.1,95.583
86.454,39.635,38.67,3.914,65.4,39.373
186.955,34.331,34.27,4.889,60.6,38.679
137.571,46.882,31.73,5.888,74.2,42.306
70.966,40.205,84.91,4.488,81.4,45.182
198.166,29.342,80.37,4.628,68.3,42.337
6.702,52.141,35.89,4.476,72.0,23.461
72.526,36.279,50.84,3.565,64.5,39.583
100.216,23.088,81.09,3.518,58.8,39.839
69.463,47.438,21.69,4.269,67.2,39.659
22.813,10.403,82.66,2.338,42.2,23.926
104.95,0.856,67.69,1.163,24.2,30.841
77.721,40.856,75.88,4.096,78.4,43.934
53.302,36.27,21.26,2.897,53.9,35.638
100.118,52.055,39.43,4.194,72.3,42.592
100.516,7.706,45.26,2.677,28.8,31.505
81.333,8.846,60.58,2.217,33.5,32.977
50.23,34.744,44.11,4.116,62.1,39.059
162.977,34.249,9.4,3.764,50.3,34.764
123.43,36.534,5.35,3.315,50.5,34.38
3.183,28.741,36.48,2.758,49.8,14.844
70.872,45.029,11.91,3.762,63.0,37.509
12.814,51.087,44.05,5.178,76.2,27.531
108.381,41.912,52.73,4.012,72.4,41.543
59.233,31.262,71.45,3.963,66.1,41.111
60.129,6.408,10.9,2.403,16.4,27.146
96.114,41.912,5.05,4.491,59.3,36.792
108.704,2.905,2.93,1.669,8.3,24.709
55.866,34.161,78.72,3.467,70.2,42.063
145.599,31.63,48.21,4.417,60.6,39.107
92.357,42.046,98.25,4.904,88.5,47.5
122.079,41.461,0.4,5.307,59.5,37.018
48.533,21.909,64.16,3.597,52.6,37.142
134.805,25.556,74.62,3.407,59.3,39.578
35.046,23.006,87.38,2.213,57.3,32.586
171.677,8.318,52.82,2.611,31.6,32.409
198.43,57.928,2.0,5.872,65.3,41.551
11.123,57.814,40.95,4.524,73.6,27.313
144.2,38.482,94.16,4.813,83.0,94.362
60.227,58.153,75.14,4.993,85.0,48.741
126.203,7.75,82.09,2.457,39.4,35.34
134.137,58.481,68.71,4.861,82.8,95.528
56.907,39.532,58.33,3.334,69.8,40.914
180.324,0.645,50.84,2.47,22.1,30.287
82.457,22.479,29.78,2.604,40.4,33.113
56.201,9.159,99.96,2.498,46.4,37.671
95.991,2.49,43.59,1.822,20.4,29.244
42.059,56.977,39.14,4.449,72.9,40.457
159.079,10.45,78.7,2.752,42.1,35.89
169.034,21.857,92.1,4.426,63.0,41.704
30.914,37.422,60.48,3.837,69.3,32.788
132.124,40.653,46.04,4.257,69.6,40.771
193.567,59.748,78.5,6.22,89.1,97.29
146.813,28.437,89.24,4.653,70.0,43.132
173.931,34.831,46.69,4.209,63.2,39.459
198.916,23.097,62.18,3.49,53.0,37.732
184.387,22.713,44.91,2.739,45.6,34.97
82.845,13.017,27.15,3.201,30.6,31.271
34.195,46.636,83.21,3.495,83.7,38.491
36.929,36.818,62.98,4.238,70.4,35.985
176.913,44.533,8.71,4.088,62.3,37.379
129.76,7.395,72.91,2.267,35.8,34.053
58.58,10.994,40.72,2.19,29.9,31.257
3.051,53.616,13.02,5.15,66.8,20.373
3.409,44.639,54.79,4.909,78.3,22.819
89.5,24.391,51.17,2.417,48.5,35.711
40.933,10.008,8.29,1.136,16.4,22.387
47.114,2.286,18.03,0.959,10.3,24.227
36.241,15.562,34.18,2.93,34.9,26.294
189.636,29.396,76.16,4.245,66.1,41.492
74.607,58.902,94.33,4.974,90.7,51.004
42.163,13.153,72.63,2.129,41.7,31.751
161.585,11.071,24.92,3.121,27.6,30.497
94.523,23.647,25.13,3.1,41.6,33.38
8.531,49.922,84.0,4.789,87.2,29.373
34.263,21.613,29.28,1.841,37.4,25.148
185.436,24.032,50.68,4.29,52.6,37.506
68.615,21.767,63.26,3.215,51.2,37.262
39.916,45.639,50.29,4.023,75.1,37.703
66.079,18.773,46.52,2.089,40.0,33.574
121.868,24.757,4.51,2.634,35.4,30.886
197.755,41.152,39.43,4.873,69.7,40.793
111.007,44.245,66.73,4.84,81.3,44.471
82.285,10.918,83.46,2.593,43.7,36.357
3.796,27.981,72.74,2.344,58.8,18.501
97.016,20.014,55.53,3.21,46.9,36.005
197.992,47.842,31.25,5.301,72.6,41.868
155.879,31.678,5.26,3.732,46.1,33.687
179.73,19.883,29.7,3.197,39.0,33.121
20.455,20.376,88.28,3.162,57.0,26.641
1.056,4.946,16.2,2.089,15.6,5.534
173.722,12.544,43.86,3.565,36.0,33.376
61.97,11.753,52.93,2.948,36.3,33.556
29.134,15.697,92.91,1.38,48.8,28.059
105.064,52.019,24.05,4.509,68.5,41.216
8.198,47.826,1.12,3.318,58.6,18.112
188.781,59.594,11.2,5.068,66.0,42.115
98.06,54.02,6.2,5.395,65.3,40.625
137.675,54.832,80.31,5.972,89.0,96.537
124.826,4.521,37.56,2.719,23.1,29.972
62.054,10.46,44.39,2.646,31.6,32.009
102.837,19.672,41.58,2.71,41.1,33.877
158.047,32.671,43.9,5.124,62.3,39.6
34.507,28.863,60.31,3.737,59.5,32.286
6.833,1.663,79.9,1.582,29.8,13.808
123.22,24.325,58.48,2.852,51.7,36.948
102.453,28.559,56.99,4.505,60.1,39.459
199.909,20.701,20.18,3.133,36.9,32.195
174.336,11.494,97.6,2.052,47.2,37.486
